NaptanCode,CommonName,Street,LocalityName,BusStopType,x,y
73725275,Newhouse Road,Burghmuir Road,Burghmuir,MKD,308919,723816
73723487,Newhouse Road,Burghmuir Road,Burghmuir,MKD,308913,723831
73724385,Soutar Crescent,West Mains Avenue,Hillend,MKD,308669,723851
73745895,Well Brae,Toberargan Road,Pitlochry,CUS,294128,758200
73724525,Soutar Crescent,West Mains Avenue,Hillend,MKD,308673,723865
73724943,Ferguson Drive,West Mains Avenue,Western Edge,MKD,308489,724229
73723846,Ferguson Drive,West Mains Avenue,Western Edge,MKD,308479,724239
73724636,Trinafour,West Mains Avenue,Western Edge,MKD,308618,724495
73723837,Trinafour,West Mains Avenue,Western Edge,MKD,308616,724541
73723479,Grange Terrace,Grange Terrace,Western Edge,MKD,308847,724755
73725296,Grange Terrace,Grange Terrace,Western Edge,MKD,308892,724748
73724596,Traquair Gardens,Fittis Road,Western Edge,MKD,308430,723506
73724874,Alder Drive,Alder Drive,Oakbank,MKD,308692,723275
73724543,Perth High School,OAKBANK ROAD,Oakbank,MKD,309549,723007
73724894,Ross Avenue,Oakbank Road,Cherrybank,MKD,309718,722901
73724534,Ross Avenue,Oakbank Road,Cherrybank,MKD,309736,722876
73724853,Oakbank Place,Oakbank Road,Cherrybank,MKD,309871,722790
73724584,Cleeve Drive,Oakbank Place,Cherrybank,MKD,309885,722677
73724547,Oakbank Place,Oakbank Road,Cherrybank,MKD,309867,722780
73723854,Oakbank Crescent,Fairies Road,Oakbank,MKD,309679,723039
73723853,Viewlands Road,Fairies Road,Oakbank,MKD,309702,723179
73725276,Muirend Avenue,Viewlands Road West,Oakbank,MKD,309604,723278
73725685,Community Centre,Viewlands Road West,Oakbank,MKD,309387,723339
73723526,Community Centre,Viewlands Road West,Oakbank,MKD,309373,723347
73725625,Elm Lane,Viewlands Road West,Oakbank,MKD,309235,723335
73723527,Elm Lane,VIEWLANDS ROAD WEST,Oakbank,MKD,309189,723368
73725626,Beechgrove Drive,Viewlands Road West,Hillend,MKD,308980,723477
73753262,Hillcrest Avenue,Unity Terrace,Perth,MKD,310534,724277
73728254,Hill Farm Cottages,Low Carse Road,Errol,CUS,322758,721601
73725628,Cedar Place,Cedar Drive,Oakbank,MKD,308539,723104
73723532,Holly Terrace,Oakbank Road,Oakbank,MKD,308952,723288
73723534,Rosslyn House,Glasgow Road,Perth,MKD,310703,723554
73725632,Elibank Street,York Place,Perth,MKD,311183,723507
73723562,York Place,York Place,Perth,MKD,311387,723507
73725647,York Place,York Place,Perth,MKD,311381,723492
73723859,Commercial Street,Dundee Road,Bridgend,MKD,312332,723667
73727965,Errol Park Estate,Low Carse Road,Errol,CUS,324511,722344
73723862,Hatton Way,Hatton Way,Kinnoull,MKD,313283,723515
73723543,Langley Place,Langley Drive,Kinnoull,MKD,313295,723749
73723864,Langley Drive,Muirhall Road,Kinnoull,MKD,313292,723851
73724565,Murray Royal Hospital,Muirhall Road,Kinnoull,CUS,312927,723886
73723852,Murray Royal Hospital,Muirhall Road,Kinnoull,MKD,312922,723876
73723868,Lochie Brae,Lochie Brae,Bridgend,MKD,312331,723945
73724976,Strathmore Street,Strathmore Street,Bridgend,MKD,312319,724279
73724873,Kinnoull Hill,Corsie Hill Road,Kinnoull,MKD,313537,723572
73724872,Bowerswell Road,Gowrie Street,Bridgend,MKD,312334,723773
73725635,Canal Street,Canal Street,Perth,MKD,311994,723349
73724967,Hospital Street,Hospital Street,Perth,MKD,311455,723436
73723545,Park and Ride,Park and Ride Site,Broxden,MKD,308718,722594
73725637,Lamberkine Drive,Glasgow Road,Broxden,MKD,308773,722755
73723547,Lamberkine Drive,Glasgow Road,Broxden,MKD,308779,722764
73725639,Braeside Gardens,Glasgow Road,Cherrybank,MKD,310303,722714
73723549,Braeside Gardens,Glasgow Road,Cherrybank,MKD,310328,722751
73723489,Murray Place,Glasgow Road,Viewlands,MKD,310465,722992
73734236,Longleys,A94,Meigle,CUS,326657,743765
73723536,Elibank Street,York Place,Perth,MKD,311197,723522
73724657,South Methven Street,South Methven Street,Perth,MKD,311560,723566
73724652,Scott Street,Scott Street,Perth,MKD,311675,723394
73723478,Tesco,Crieff Road,Hillyland,MKD,308868,724863
73724678,DEL-Carpenter Court,Kinnoull Street,Perth,MKD,311661,723838
73724679,St Johns RC Church,Melville Street,Perth,MKD,311519,723983
73723826,St Johns RC Church,Melville Street,Perth,MKD,311489,723999
73724683,Balhousie Avenue,Balhousie Street,Muirton,MKD,311318,724287
73723827,Balhousie Avenue,Balhousie Street,Muirton,MKD,311319,724264
73724685,Premier Store,Balhousie Street,Muirton,MKD,311202,724542
73745896,Longleys,A94,Meigle,CUS,326677,743762
73723828,Premier Store,Balhousie Street,Muirton,MKD,311180,724627
73723829,Balhousie Street,Balhousie Street,Muirton,MKD,311161,724808
73724686,Balhousie Street,Balhousie Street,Muirton,MKD,311170,724827
73723832,Ainslie Gardens East,Ainslie Gardens,Perth,MKD,311227,724879
73724637,Ainslie Gardens East,Ainslie Gardens,Muirton,MKD,311219,724886
73723834,Sandpiper Gardens,Malvina Place,Perth,MKD,311302,724991
73724626,Sandpiper Gardens,Malvina Place,Muirton,MKD,311314,724983
73723482,Day Centre,Gowans Terrace,Perth,MKD,311192,725108
73723483,Osprey Drive,Gowans Terrace,Muirton,MKD,311019,725089
73725646,Osprey Drive,Gowans Terrace,Muirton,MKD,311000,725078
73745875,Mains of Camno,Meigle Road,Ardler,CUS,327204,742717
73723825,Water Works,Bute Drive,North Muirton,MKD,310781,725154
73724627,Water Works,Bute Drive,North Muirton,MKD,310791,725118
73723839,Lewis Place,Bute Drive,North Muirton,MKD,310858,725393
73724629,Lewis Place,Bute Drive,North Muirton,MKD,310889,725406
73723842,Crammond Place,Bute Drive,North Muirton,MKD,310917,725599
73724632,Crammond Place,Bute Drive,North Muirton,MKD,310888,725687
73723843,Rona Court,Bute Drive,North Muirton,MKD,310631,725872
73724634,Rona Court,Bute Drive,North Muirton,MKD,310572,725946
73724879,Brora Court,Bute Drive,North Muirton,MKD,310384,725904
73724294,Brora Court,Bute Drive,North Muirton,MKD,310419,725825
73745894,Mains of Camno,Meigle Road,Ardler,CUS,327231,742729
73724893,Jura Street,Argyll Road,North Muirton,MKD,310386,725521
73724535,Jura Street,Argyll Road,North Muirton,MKD,310384,725536
73723484,Ainslie Gardens West,Ainslie Gardens,Muirton,MKD,311037,724905
73725489,Ainslie Gardens West,Ainslie Gardens,Muirton,MKD,311014,724891
73725486,Kings Place,Kings Place,Perth,MKD,311434,723127
73723847,St Leonards Bank,St Leonards Bank,Perth,MKD,311380,723081
73723485,Post Office,St Leonards Bank,Craigie,MKD,311234,722878
73724654,Post Office,St Leonards Bridge,Craigie,MKD,311235,722821
73724864,Glenearn Community Campus,Glenearn Road,Craigie,MKD,311246,722531
73724364,Glenearn Community Campus,Glenearn Road,Craigie,MKD,311253,722508
73734239,Visitor Centre,B8079,Killiecrankie,CUS,291769,762619
73724857,Glenearn Carpets,Glenearn Road,Moncreiffe,MKD,311370,722384
73724932,Edwards Engineering,Glenearn Road,Moncreiffe,MKD,311413,722168
73725634,Glenlyon Road,Glenlyon Road,Moncreiffe,MKD,311361,722036
73724647,Craigie Road,Craigie Road,Moncreiffe,MKD,311413,721892
73724645,Glenfarg Terrace,Glengarry Road,Moncreiffe,MKD,311477,721520
73723923,Glenfarg Terrace,Glengarry Road,Moncreiffe,MKD,311477,721500
73724946,Quarry,Gleneagles Road,Moncreiffe,MKD,311286,721564
73724376,Quarry,Gleneagles Road,Moncreiffe,MKD,311281,721558
73723836,Glendevon Road,Glenlochay Road,Moncreiffe,MKD,310855,721827
73723876,Glenlochy Road,Glenlochay Road,Moncreiffe,MKD,310896,721951
73723938,Craigie Knowes Road,Craigie Knowes Road,Moncreiffe,MKD,310930,722064
73724649,Glendevon Road,Glenalmond Terrace,Moncreiffe,MKD,310986,721828
73723939,Craigie Knowes Road,Craigie Knowes Road,Moncreiffe,MKD,310856,722112
73723942,Craigie Knowes Avenue,Craigie Knowes Road,Moncreiffe,MKD,310875,722233
73724293,Craigie Knowes Avenue,Craigie Knowes Road,Moncreiffe,MKD,310876,722262
73724374,Knowelea Terrace,Darnhall Drive,Craigie,MKD,310915,722531
73724957,Knowelea Terrace,Darnhall Drive,Craigie,MKD,310895,722576
73724287,Abbot Crescent,Darnhall Drive,Craigie,MKD,310825,722674
73724958,Abbot Crescent,Darnhall Drive,Craigie,MKD,310821,722700
73724938,Needless Road,Wilson Street,Craigie,MKD,310874,722942
73724375,Needless Road,Wilson Street,Craigie,MKD,310886,722946
73724393,Parish Church,Wilson Street,Craigie,MKD,310957,722798
73724947,Parish Church,Wilson Street,Craigie,MKD,310963,722806
73725479,Priory Place,Abbot Street,Craigie,MKD,311174,722846
73724283,Comleybank,Pitcullen Crescent,Gannochy,MKD,312394,724561
73724282,Comleybank,Pitcullen Crescent,Gannochy,MKD,312416,724630
73725238,Fitzroy Terrace,Pitcullen Crescent,Gannochy,MKD,312586,724736
73724267,Fitzroy Terrace,Pitcullen Crescent,Gannochy,MKD,312636,724773
73724259,Whinniemuir Cottages,Scone Road,Gannochy,MKD,312909,724939
73725249,Whinniemuir Cottages,Scone Road,Gannochy,MKD,312888,724912
73724262,Murrayshall Road End,Perth Road,Scone,MKD,313151,725218
73725235,Murrayshall Road End,Perth Road,Scone,MKD,313155,725202
73724263,Cemetery,Perth Road,Scone,MKD,313398,725591
73725256,Cemetery,Perth Road,Scone,MKD,313397,725571
73724987,Strathmore Street,Strathmore Street,Bridgend,MKD,312327,724395
73724989,Bonhard Road,Perth Road,Scone,MKD,313516,725837
73724276,Bonhard Road,Perth Road,Scone,MKD,313510,725862
73724378,RDM Institute,Mansfield Road,Scone,MKD,313619,726237
73724928,Hanover Gardens,Stormont Road,Scone,MKD,313098,726577
73724387,Hanover Gardens,Stormont Road,Scone,MKD,313088,726567
73724954,Stormont Road,Stormont Road,Scone,MKD,313223,726549
73724653,Greystanes,Sandy Road,Scone,MKD,313331,726424
73724675,Catmoor Road,Sandy Road,Scone,MKD,313417,726160
73724386,Corrie Place,Sandy Road,Scone,MKD,313439,726091
73724942,Corrie Place,Sandy Road,Scone,MKD,313458,726063
73724273,Abbey Terrace,Abbey Road,Scone,MKD,313537,726167
73725482,Scone Palace,Queens Drive,Old Scone,MKD,311519,726446
73723945,Kinnoull Street,Kinnoull Street,Perth,MKD,311661,723863
73724963,Upper Springland,Isla Road,Bridgend,MKD,311950,725127
73724356,Upper Springland,Isla Road,Bridgend,MKD,311941,725118
73724964,Tayside Nursing Home,Isla Road,Bridgend,MKD,312215,724299
73724358,Tayside Nursing Home,Isla Road,Bridgend,MKD,312207,724298
73724329,Bowerswell Road,Bowerswell Road,Bridgend,HAR,312413,723714
73725483,Inveralmond House,Auld Mart Road,North Muirton,MKD,309812,725879
73723947,Denmarkfield,A9,Luncarty,MKD,309328,728707
73723964,Visitor Centre,B867,Bankfoot,MKD,307264,734341
73724589,Visitor Centre,B867,Bankfoot,MKD,307275,734353
73724598,Lyndale,Perth Road,Bankfoot,MKD,307071,734751
73723949,Innewan Place,Perth Road,Bankfoot,MKD,306980,735026
73723954,Atholl Hotel,Main Street,Bankfoot,MKD,306660,735533
73724595,Atholl Hotel,Main Street,Bankfoot,MKD,306653,735562
73723956,Scotstoun,Dunkeld Road,Bankfoot,MKD,306495,735813
73724746,Scotstoun,Dunkeld Road,Bankfoot,MKD,306526,735788
73724592,Road End,B867,Byres of Murthly,MKD,305222,738813
73724576,Inchewan,Perth Road,Birnam,MKD,303656,741461
73723958,Inchewan,Perth Road,Birnam,MKD,303651,741448
73723959,Laiken,Perth Road,Birnam,MKD,303361,741628
73723925,Royal School Of Dunkeld,Perth Road,Birnam,MKD,302853,742097
73724583,Royal School Of Dunkeld,Perth Road,Birnam,MKD,302829,742115
73723494,Bruce Gardens,Bridge Street,Dunkeld,MKD,302672,742311
73725484,Bruce Gardens,Bridge Street,Dunkeld,MKD,302681,742296
73725485,Royal Dunkeld Hotel,Atholl Street,Dunkeld,MKD,302671,742726
73724579,Rose Cottage,A9,Inver,MKD,301713,742304
73723892,Rose Cottage,A9,Inver,MKD,301616,742286
73724648,Bus Bay,A9,Ballinluig,MKD,297605,752823
73723894,Bus Bay,A9,Ballinluig,MKD,297658,752546
73723895,Level Crossing,A9,Moulinearn,MKD,297012,754768
73724829,Level Crossing,A9,Moulinearn,MKD,297031,754784
73723897,Aldour,PERTH ROAD,Pitlochry,MKD,294841,757511
73728267,Gowrie Farm,B9099,Stanley,CUS,310374,731459
73727969,House No 159,Glenalmond Road,Rattray,MKD,318513,745930
73729378,Visitor Centre,B8079,Killiecrankie,MKD,291748,762629
73727438,Airport,Nugent Drive,Scone,HAR,315417,727742
73728757,Brickworks,Inchcoonans Road,Inchcoonans,CUS,323893,723407
73735389,Medical Centre,Medical Centre,Pitlochry,MKD,293765,757996
73725623,Newholme Avenue,Atholl Road,Pitlochry,MKD,294211,757976
73723495,Newholme Avenue,Atholl Road,Pitlochry,MKD,294193,757998
73723497,Well Brae,Toberargan Road,Pitlochry,MKD,294166,758206
73724952,Darach Road,Higher Oakfield,Pitlochry,MKD,294411,758206
73723936,Tomcroy Terrace,East Moulin Road,Pitlochry,MKD,294570,758397
73723879,High School Bus Park,off East Moulin Road,Pitlochry,MKD,294493,758811
73724983,Knockard Road,West Moulin Road,Pitlochry,MKD,294223,758755
73724979,Lettoch Terrace,West Moulin Road,Pitlochry,MKD,294085,758448
73724972,Town Hall,West Moulin Road,Pitlochry,MKD,293942,758362
73723927,Inn,A827,Ballinluig,MKD,297736,752604
73724837,Tulliemet Road End,St Cedd's Road,Ballinluig,MKD,297614,752876
73724843,Denmarkfield,A9,Luncarty,MKD,309324,728468
73724838,Bute Drive,Dunkeld Road,North Muirton,MKD,310114,725668
73723929,Bute Drive,Dunkeld Road,North Muirton,MKD,310253,725452
73724835,Duncansby Way,Dunkeld Road,Muirton,MKD,310669,724964
73723932,Duncansby Way,Dunkeld Road,Muirton,MKD,310658,724939
73724842,ASDA,Dunkeld Road,Muirton,MKD,310936,724619
73723782,ASDA,Dunkeld Road,Muirton,MKD,310922,724595
73723934,Manse Road,Dundee Road,Barnhill,MKD,312382,723319
73724846,Manse Road,Dundee Road,Barnhill,MKD,312394,723317
73724927,Fairmount Road,Dundee Road,Barnhill,MKD,312500,723003
73723848,Fairmount Road,Dundee Road,Barnhill,MKD,312491,722918
73724384,Branklyn Gardens,Dundee Road,Barnhill,MKD,312486,722778
73723564,Road End,A90,Kinfauns,MKD,316566,721938
73723476,Road End,A90,Inchyra,MKD,318544,720977
73723593,Glendoick Garden Centre,A90,Glendoick,MKD,321598,723339
73725492,Glendoick Garden Centre,A90,Glendoick,MKD,321652,723358
73723596,Drums Of Ardgaith,A90,Glendoick,MKD,322078,723759
73723597,North Murie,A90,Glendoick,MKD,322796,724216
73725493,North Murie,A90,Glendoick,MKD,322677,724087
73723598,Inchcoonans Road End,A90,Inchmichael,MKD,323095,724451
73725494,Inchcoonans Road End,A90,Inchmichael,MKD,323053,724373
73723623,Megginch Castle,A90,Inchmichael,CUS,323441,724956
73723638,West Inchmichael Cottages,A90,Inchmichael,MKD,323993,725738
73725495,Horn Milk Bar,A90,Inchmichael,MKD,324626,726330
73723592,Horn Milk Bar,A90,Inchmichael,MKD,324723,726465
73723627,Westown Road End,A90,Inchmichael,MKD,325183,726771
73723628,Westown Road End,A90,Inchmichael,MKD,325272,726870
73723629,Middlebank,A90,Inchmichael,MKD,325782,727179
73723634,Meadowview Drive,B953,Inchture,MKD,327757,728559
73723635,DEL-Meadowview,B953,Inchture,MKD,327757,728560
73723632,Middlebank,A90,Inchmichael,MKD,325915,727300
73725496,Meadowview Drive,B953,Inchture,MKD,327795,728578
73724725,Glebe Park,B953,Inchture,MKD,328045,728927
73723738,DEL-Glebe Park,B953,Inchture,MKD,328028,728931
73723624,Community Centre,Low Carse Road,St Madoes,MKD,319709,721112
73725636,Cottown,Low Carse Road,St Madoes,MKD,320441,721181
73725686,Leetown,Low Carse Road,St Madoes,MKD,320854,721339
73725689,School Wynd,High Street,Errol,MKD,325159,722850
73725692,Primary School,Station Road,Errol,MKD,325411,722983
73725693,Viewlands,Station Road,Errol,MKD,325524,723143
73723568,Viewlands,Station Road,Errol,MKD,325569,723225
73723589,Old Knapp Road End,A90,Longforgan,MKD,329506,729900
73723575,Rosebank Cottage,Main Street,Longforgan,MKD,330748,730044
73725729,Rosebank Cottage,Main Street,Longforgan,MKD,330773,730032
73725369,Hotel,Main Street,Longforgan,MKD,331098,730013
73723272,Hotel,Main Street,Longforgan,MKD,331161,730030
73725698,Station Road,Main Street,Longforgan,MKD,331293,730061
73724752,Mary Findlay Drive,Janet Forbes Avenue,Longforgan,MKD,330426,729792
73723728,Mary Findlay Drive,Janet Forbes Avenue,Longforgan,MKD,330423,729783
73723582,DEL-The Drive,Janet Forbes Avenue,Longforgan,MKD,330462,729620
73725724,DEL-The Drive,Janet Forbes Avenue,Longforgan,MKD,330465,729616
73724768,Woodland Way,The Shore,Kingoodie,MKD,334096,729364
73723793,Woodland Way,The Shore,Kingoodie,MKD,334095,729372
73725727,Carse Place,Errol Road,Invergowrie,MKD,334445,729699
73724782,Carse Place,Errol Road,Invergowrie,MKD,334452,729719
73723783,Station Road,Errol Road,Invergowrie,MKD,334530,729780
73724727,Station Road,Errol Road,Invergowrie,MKD,334550,729780
73723784,Dryburgh Terrace,Errol Road,Invergowrie,MKD,334623,730070
73724693,Dryburgh Terrace,Errol Road,Invergowrie,MKD,334633,730091
73723785,Primary School,Errol Road,Invergowrie,MKD,334655,730317
73724697,Primary School,Errol Road,Invergowrie,MKD,334661,730316
73723585,Greystane Road,Main Street,Invergowrie,MKD,335051,730308
73725697,Greystane Road,Main Street,Invergowrie,MKD,335062,730299
73723587,Invergowrie Inn,Main Street,Invergowrie,MKD,334619,730418
73725649,Invergowrie Inn,Main Street,Invergowrie,MKD,334631,730403
73725652,Star Inn,A90,Invergowrie,MKD,333165,730488
73723462,Star Inn,A90,Invergowrie,MKD,333172,730519
73725653,Castle Brae,A85,East Huntingtower,MKD,308282,724879
73723257,Perth Mart,A85,East Huntingtower,MKD,308321,724893
73723824,Balmanno Park,Wicks O'Baiglie Road,Kintillo,MKD,313373,717753
73724692,Kintillo Road,Wicks O'Baiglie Road,Kintillo,MKD,313420,717596
73723749,Kintillo Road,Wicks O'Baiglie Road,Kintillo,MKD,313421,717566
73725656,Kintillo Place,Kintillo Road,Kintillo,MKD,313370,717482
73725657,Kintillo Place,Kintillo Road,Kintillo,MKD,313359,717470
73723267,Paradise Avenue,Kintillo Road,Kintillo,MKD,313185,717434
73725683,Paradise Avenue,Kintillo Road,Kintillo,MKD,313189,717427
73725648,Pitkeathly Villas,B935,Bridge of Earn,CUS,311476,717956
73723286,Pitkeathly Villas,B935,Bridge of Earn,CUS,311555,717965
73724868,Road End,B935,Forteviot,MKD,304726,717591
73724536,Road End,B935,Forteviot,CUS,304712,717584
73723278,Broomhill,B934,Forteviot,CUS,304187,717143
73725674,Broomhill,B934,Forteviot,CUS,304192,717138
73723282,Croft Place,Perth Road,Dunning,MKD,302060,714603
73723795,Croft Place,Perth Road,Dunning,MKD,302050,714551
73723796,St Serfs Church,Tron Square,Dunning,MKD,301865,714470
73724787,St Serfs Church,Perth Road,Dunning,MKD,301889,714477
73724984,Wester Balgour,B9141,Broom of Dalreoch,MKD,300581,716546
73723798,Wester Balgour,B9141,Broom of Dalreoch,MKD,300579,716554
73723823,Oak Tree Cottage,B9141,Broom of Dalreoch,MKD,300250,716869
73723759,Oak Tree Cottage,B9141,Broom of Dalreoch,MKD,300243,716864
73725678,Millhaugh,B8062,Dunning,CUS,300806,714165
73723283,Millhaugh,Auchterarder Road,Dunning,CUS,300802,714177
73725679,Rossiebank,Auchterarder Road,Dunning,CUS,299388,713633
73723285,Rossiebank,B8062,Dunning,CUS,299386,713618
73725682,Pairney,Auchterarder Road,Dunning,CUS,297648,713231
73725452,Pairney,B8062,Dunning,CUS,297661,713221
73725345,Broadfold Road End,B8062,Auchterarder,CUS,296867,713156
73723659,Broadfold Road End,B8062,Auchterarder,CUS,296867,713180
73723243,Ruthven Park,Feus,Auchterarder,MKD,295636,713444
73725478,Ruthven Park,A824,Auchterarder,MKD,295643,713435
73723235,Darnley Hill,Feus,Auchterarder,MKD,295248,713256
73725372,Darnely Hill,Feus,Auchterarder,MKD,295241,713243
73725373,Abbey Road,High Street,Auchterarder,MKD,294945,713071
73723238,Caerlaverock,C457,Muthill,MKD,289379,716615
73725376,Caerlaverock,C457,Muthill,MKD,289384,716602
73725393,Knappilands,C458,Muthill,MKD,289882,716096
73723239,Knappilands,C458,Muthill,MKD,289892,716101
73725252,Loaninghead Flyover Southbound,A9,Auchterarder,MKD,292516,709988
73724264,Loaninghead Flyover,A823,Auchterarder,MKD,292466,710058
73725368,Drumcairn Road End,A9,Blackford,MKD,288372,708557
73724969,Longfauld,A9,Blackford,MKD,287916,708534
73723258,Longfauld,A9,Blackford,MKD,287963,708566
73725259,DEL-Dam of Quoigss,A9,Greenloaning,MKD,283690,707074
73725242,Woodside Cottage,A9,Mains of Balhaldie,MKD,281936,705905
73724325,Woodside Cottage,A9,Mains of Balhaldie,MKD,281972,705981
73725254,Balhaldie Filling Station,A9,Mains of Balhaldie,MKD,281295,705256
73724327,Balhaldie Filling Station,A9,Mains of Balhaldie,MKD,281337,705346
73724269,Sherrifmuir Close,Millhill Rd,Greenloaning,MKD,283245,707186
73725383,Sherrifmuir Close,C479,Greenloaning,MKD,283295,707166
73723249,Coaching Inn,Moray Street,Blackford,MKD,289643,708925
73725386,Turning Circle,Moray Street,Blackford,MKD,289937,709125
73725387,Church,Moray Street,Blackford,MKD,289875,709073
73723253,Gleneagles Station Road End,A9,Auchterarder,MKD,292785,710985
73723254,St Margarets Crescent,Orchil Road,Auchterarder,MKD,293648,712329
73725392,St Margarets Crescent,Orchil Road,Auchterarder,MKD,293647,712323
73723289,Orchil Crescent,Orchil Road,Auchterarder,MKD,293265,712248
73724695,Orchil Crescent,Orchil Road,Auchterarder,MKD,293266,712238
73723234,Drummond Avenue,Orchil Road,Auchterarder,MKD,293090,712190
73725356,Drummond Avenue,Orchil Road,Auchterarder,MKD,293070,712170
73725353,The Paddock,Orchil Road,Auchterarder,MKD,292804,712067
73725378,The Paddock,Orchil Road,Auchterarder,MKD,292804,712058
73724357,Murray Road,Angus Road,Scone,MKD,313877,726503
73724352,Murray Road,Angus Road,Scone,MKD,313899,726566
73725262,Perth Airport,Angus Road,Scone,MKD,315421,727679
73724345,Perth Airport,Angus Road,Scone,MKD,315437,727696
73724974,Pitroddie Road End,A94,Scone,MKD,316001,727840
73724349,Pitroddie Road End,A94,Scone,MKD,316025,727887
73723975,Laurieston,A94,Balbeggie,MKD,316962,729584
73724794,Laurieston,A94,Balbeggie,MKD,316952,729583
73724786,Rosefield,A94,Balbeggie,MKD,317376,731343
73724362,Rosefield,A94,Balbeggie,MKD,317362,731349
73723438,Croftanrigh,Thorngreen Road,Kinrossie,MKD,318275,732504
73723439,Croftanrigh,Thorngreen Road,Kinrossie,CUS,318280,732492
73725347,Bus Shelter,C441,Saucher,MKD,319767,733145
73725348,Gray Park,High Street,Burrelton,MKD,319967,736795
73723454,Gray Park,High Street,Burrelton,MKD,319965,736848
73724836,Hall Crescent,Main Road,Woodside,MKD,320215,737319
73725352,Station Road,Main Road,Woodside,MKD,320243,737404
73725354,Lochty,A85,Almondbank,MKD,306631,725134
73723437,Lochty,A85,Almondbank,MKD,306578,725141
73723985,Lochty Industrial Est,MAIN STREET,Almondbank,MKD,306597,725178
73724732,Lochty Industrial Est,Main Street,Almondbank,MKD,306568,725216
73724729,RN Stores,Main Street,Almondbank,MKD,306617,725639
73723984,RN Stores,Main Street,Almondbank,MKD,306607,725602
73724869,Gellyburn Road,Gellyburn Road,Almondbank,MKD,306663,726456
73723965,Bridgeton Store,Bridgeton Brae,Almondbank,MKD,306527,726389
73723982,Roman Road,Lumsden Crescent,Almondbank,MKD,306675,726284
73723979,Bridgeton Store,Bridgeton Brae,Almondbank,MKD,306514,726395
73723976,Pigeon Rock,Bridgeton Brae,Almondbank,MKD,306416,726572
73727686,Pigeon Rock,Bridgeton Brae,Almondbank,MKD,306406,726569
73723463,Playing Fields,U42,Pitcairngreen,CUS,306495,727131
73725343,DEL-Pitcairngreen,U42,Pitcairngreen,HAR,306520,727123
73724369,Tibbermore Road End,A85,Almondbank,MKD,304986,725090
73724948,Tibbermore Road End,A85,Almondbank,MKD,304999,725095
73723465,Jubilee Park,Main Street,Methven,MKD,302945,726011
73723467,Jubilee Park,Main Street,Methven,MKD,302927,725994
73723472,Garage,Main Street,Methven,MKD,302148,725825
73725357,Garage,Main Street,Methven,MKD,302230,725836
73725358,Craigend Road End,A85,Keillour,MKD,299561,724958
73723424,Craigend Road End,A85,Keillour,MKD,299526,724961
73725359,Wester Keillour Road End,A85,Keillour,MKD,298189,724524
73723298,Wester Keillour Road End,A85,Keillour,MKD,298204,724537
73725363,Madderty Road End,A85,Mains of Gorthy,MKD,295471,723947
73723292,Madderty Road End,A85,Mains of Gorthy,MKD,295481,723966
73723295,Golf Course,Perth Road,Crieff,MKD,287267,722308
73725425,Golf Course,Perth Road,Crieff,MKD,287242,722255
73724737,Ochill View Gardens,Perth Road,Crieff,MKD,286990,722021
73724739,Ochill View Gardens,Perth Road,Crieff,MKD,287024,722044
73724274,Dollerie Terrace,East High Street,Crieff,MKD,286817,721645
73724962,Dollerie Terrace,East High Street,Crieff,MKD,286802,721621
73725474,Ramsay Street,Perth Road,Crieff,MKD,286666,721566
73724847,West High Street,Comrie Street,Crieff,MKD,286269,721708
73724243,Milnab Street,Comrie Street,Crieff,MKD,286230,721759
73724397,Nursing Home,Comrie Road,Crieff,MKD,286152,721990
73724939,Nursing Home,Comrie Road,Crieff,MKD,286093,722171
73724398,Macrosty Park,Comrie Road,Crieff,MKD,285957,722313
73724929,Macrosty Park,Comrie Road,Crieff,MKD,285951,722341
73723296,Dalvreck House,A85,Crieff,MKD,285602,722816
73725454,Dalvreck House,A85,Crieff,MKD,285591,722810
73723297,Monzievaird Village Hall,A85,Crieff,MKD,281912,722446
73725456,Monzievaird Village Hall,A85,Crieff,MKD,281915,722437
73723423,Comrie Croft,A85,Comrie,MKD,280307,722809
73725457,Comrie Croft,A85,Comrie,MKD,280304,722802
73725458,West Lodge Caravan Park,A85,Comrie,MKD,278462,722540
73723287,West Lodge Caravan Park,A85,Comrie,MKD,278508,722512
73723425,Library,Drummond Street,Comrie,MKD,277484,722113
73725459,Library,Drummond Street,Comrie,MKD,277492,722109
73724348,Post Office,Bridge Street,Comrie,MKD,277338,721965
73724523,War Memorial,Bridge Street,Dalginross,MKD,277390,721865
73724587,Earnhope,Bridge Street,Dalginross,MKD,277471,721670
73724246,Glenlee,B827,Dalginross,MKD,277498,721577
73724936,Strowan Road,Strowan Road,Dalginross,MKD,277836,721597
73724937,Medical Centre,Strowan Road,Dalginross,MKD,277905,721430
73724973,White Church,Dunira Street,Comrie,MKD,277285,721963
73724396,Stonefield,Dundas Street,Comrie,MKD,277223,722009
73724935,Dunadin,Dundas Street,Comrie,MKD,277107,722104
73724359,Parish Church,Burrell Street,Comrie,MKD,277023,722111
73725475,Parish Church,Burrell Street,Comrie,MKD,277001,722087
73724524,Bridge of Ross,A85,Comrie,MKD,276798,722054
73724956,Bridge of Ross,A85,Comrie,MKD,276759,722105
73725463,Dalchonzie,A85,Comrie,MKD,273982,723062
73723428,Dalchonzie,A85,Comrie,MKD,273981,723076
73723429,Station Road,A85,St Fillans,MKD,269988,724172
